Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
06/04/2021,17:30:00Z	,0.46,101.44388888888889,WIBB,06005KT,8000,-RA
06/04/2021,18:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,6000,-RA
06/04/2021,22:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT012
06/04/2021,23:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT015
06/04/2021,23:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT015
07/04/2021,00:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT015
07/04/2021,00:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,NSC
07/04/2021,01:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT015
07/04/2021,01:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT015
07/04/2021,02:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,6000,FEW015
07/04/2021,02:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW015
07/04/2021,03:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW015
07/04/2021,03:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW015
07/04/2021,04:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW015
07/04/2021,04:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW015
07/04/2021,05:00:00Z	,0.46,101.44388888888889,WIBB,04005KT,9999,FEW014
07/04/2021,05:30:00Z	,0.46,101.44388888888889,WIBB,34005KT,9999,FEW014
07/04/2021,06:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW014
07/04/2021,06:30:00Z	,0.46,101.44388888888889,WIBB,33005KT,9999,FEW014
07/04/2021,07:00:00Z	,0.46,101.44388888888889,WIBB,32006KT,9999,SCT015
07/04/2021,07:30:00Z	,0.46,101.44388888888889,WIBB,01005KT,9999,SCT015
07/04/2021,08:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,SCT015
07/04/2021,08:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,SCT015
07/04/2021,09:00:00Z	,0.46,101.44388888888889,WIBB,04006KT,9999,SCT015
07/04/2021,09:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,SCT015
07/04/2021,10:00:00Z	,0.46,101.44388888888889,WIBB,05006KT,9999,SCT015
07/04/2021,10:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,SCT015
07/04/2021,11:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT015
07/04/2021,11:30:00Z	,0.46,101.44388888888889,WIBB,06006KT,9999,SCT015
07/04/2021,12:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-TSRA
07/04/2021,12:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,TS
07/04/2021,13:00:00Z	,0.46,101.44388888888889,WIBB,32010KT,8000,TS
07/04/2021,13:30:00Z	,0.46,101.44388888888889,WIBB,31012KT,8000,TS
07/04/2021,14:00:00Z	,0.46,101.44388888888889,WIBB,32008KT,8000,TS
07/04/2021,14:30:00Z	,0.46,101.44388888888889,WIBB,33008KT,8000,TS
07/04/2021,15:00:00Z	,0.46,101.44388888888889,WIBB,36008KT,8000,TS
07/04/2021,15:30:00Z	,0.46,101.44388888888889,WIBB,01010KT,8000,TS
07/04/2021,16:00:00Z	,0.46,101.44388888888889,WIBB,35008KT,8000,SCT015CB
07/04/2021,16:30:00Z	,0.46,101.44388888888889,WIBB,34005KT,9999,SCT015CB
07/04/2021,17:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW015CB
07/04/2021,17:30:00Z	,0.46,101.44388888888889,WIBB,33005KT,8000,FEW015CB
07/04/2021,18:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT016
07/04/2021,21:00:00Z	,0.46,101.44388888888889,WIBB,32005KT,8000,SCT013
07/04/2021,22:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT130
07/04/2021,22:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT010
07/04/2021,23:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT008
07/04/2021,23:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,6000,SCT008
