DD/MM/YYYY,TIME,ICAO,WIND,VISIBILITY,WEATHER
06/08/2020,04:30:00Z	,WIOO,00000KT,9999,FEW012
06/08/2020,05:00:00Z	,WIOO,04004KT,9999,FEW012
06/08/2020,05:30:00Z	,WIOO,02003KT,9999,FEW012
06/08/2020,06:00:00Z	,WIOO,00000KT,9999,FEW012
06/08/2020,06:26:00Z	,WIOO,00000KT,9999,SCT012
06/08/2020,06:54:00Z	,WIOO,17004KT,9999,SCT012
06/08/2020,07:30:00Z	,WIOO,00000KT,9999,SCT012
06/08/2020,07:52:00Z	,WIOO,21003KT,9999,SCT012
06/08/2020,08:27:00Z	,WIOO,29004KT,9999,SCT012
06/08/2020,09:00:00Z	,WIOO,18003KT,9999,SCT012
06/08/2020,09:30:00Z	,WIOO,21004KT,9999,SCT012
06/08/2020,10:00:00Z	,WIOO,24007KT,9999,SCT012
06/08/2020,10:30:00Z	,WIOO,24004KT,9999,SCT012
06/08/2020,10:57:00Z	,WIOO,22003KT,8000,SCT012
06/08/2020,11:25:00Z	,WIOO,21003KT,6000,SCT012
06/08/2020,12:00:00Z	,WIOO,00000KT,6000,SCT012
06/08/2020,12:30:00Z	,WIOO,00000KT,6000,SCT012
06/08/2020,12:53:00Z	,WIOO,00000KT,6000,SCT012
06/08/2020,13:30:00Z	,WIOO,18003KT,6000,SCT012
06/08/2020,13:32:00Z	,WIOO,WIOO,061330Z,09003KT
06/08/2020,14:00:00Z	,WIOO,00000KT,6000,SCT012
06/08/2020,14:30:00Z	,WIOO,00000KT,6000,SCT012
06/08/2020,15:00:00Z	,WIOO,00000KT,6000,SCT012
06/08/2020,15:30:00Z	,WIOO,00000KT,6000,SCT012
06/08/2020,16:00:00Z	,WIOO,00000KT,6000,FEW012
06/08/2020,16:30:00Z	,WIOO,00000KT,6000,FEW012
06/08/2020,17:00:00Z	,WIOO,00000KT,6000,FEW012
06/08/2020,17:30:00Z	,WIOO,00000KT,6000,FEW012
06/08/2020,18:00:00Z	,WIOO,00000KT,6000,FEW012
06/08/2020,18:30:00Z	,WIOO,00000KT,4000,BR
06/08/2020,19:00:00Z	,WIOO,00000KT,5000,BR
06/08/2020,19:30:00Z	,WIOO,00000KT,5000,BR
06/08/2020,20:00:00Z	,WIOO,00000KT,4000,BR
06/08/2020,20:30:00Z	,WIOO,00000KT,4000,BR
06/08/2020,21:00:00Z	,WIOO,00000KT,4000,BR
06/08/2020,21:30:00Z	,WIOO,00000KT,5000,BR
06/08/2020,22:00:00Z	,WIOO,00000KT,5000,BR
06/08/2020,22:30:00Z	,WIOO,10003KT,4000,BR
06/08/2020,23:00:00Z	,WIOO,00000KT,5000,BR
06/08/2020,23:30:00Z	,WIOO,00000KT,1500,BR
07/08/2020,00:00:00Z	,WIOO,00000KT,2000,BR
07/08/2020,00:30:00Z	,WIOO,10003KT,2000,BR
07/08/2020,01:00:00Z	,WIOO,00000KT,6000,FEW009
07/08/2020,01:30:00Z	,WIOO,16005KT,9999,FEW010
07/08/2020,02:00:00Z	,WIOO,14004KT,9999,SCT011
07/08/2020,02:30:00Z	,WIOO,12003KT,9999,SCT011
07/08/2020,03:00:00Z	,WIOO,11004KT,9999,BKN011
07/08/2020,03:30:00Z	,WIOO,11005KT,9999,BKN011
07/08/2020,04:00:00Z	,WIOO,05005KT,9999,BKN012
07/08/2020,04:30:00Z	,WIOO,06004KT,9999,BKN012
07/08/2020,05:00:00Z	,WIOO,05004KT,9999,BKN012
07/08/2020,05:30:00Z	,WIOO,33003KT,9999,BKN012
07/08/2020,06:00:00Z	,WIOO,22004KT,9999,BKN012
07/08/2020,06:30:00Z	,WIOO,13003KT,9999,BKN012
07/08/2020,07:00:00Z	,WIOO,17005KT,9999,BKN012
07/08/2020,07:30:00Z	,WIOO,20003KT,9999,BKN012
07/08/2020,08:00:00Z	,WIOO,18004KT,9999,SCT012
07/08/2020,08:30:00Z	,WIOO,23006KT,9999,SCT012
07/08/2020,09:00:00Z	,WIOO,24007KT,9999,SCT012
07/08/2020,09:30:00Z	,WIOO,24003KT,9999,SCT012
07/08/2020,10:00:00Z	,WIOO,25004KT,9999,FEW012
07/08/2020,10:30:00Z	,WIOO,25007KT,9999,FEW012
07/08/2020,11:00:00Z	,WIOO,25004KT,9999,FEW012
07/08/2020,11:30:00Z	,WIOO,24005KT,7000,FEW012
07/08/2020,12:00:00Z	,WIOO,24005KT,6000,FEW012
07/08/2020,12:30:00Z	,WIOO,24005KT,6000,FEW012
07/08/2020,13:00:00Z	,WIOO,23003KT,6000,FEW012
07/08/2020,13:24:00Z	,WIOO,00000KT,6000,FEW012
07/08/2020,13:52:00Z	,WIOO,00000KT,6000,FEW013
07/08/2020,14:25:00Z	,WIOO,00000KT,6000,FEW013
07/08/2020,15:00:00Z	,WIOO,00000KT,6000,FEW013
07/08/2020,15:30:00Z	,WIOO,00000KT,6000,FEW013
07/08/2020,15:53:00Z	,WIOO,00000KT,6000,FEW013
07/08/2020,16:30:00Z	,WIOO,00000KT,6000,FEW013
07/08/2020,16:55:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,17:30:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,18:00:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,18:30:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,18:54:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,19:30:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,20:00:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,20:30:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,20:55:00Z	,WIOO,00000KT,6000,SCT013
07/08/2020,21:30:00Z	,WIOO,00000KT,2000,BR
07/08/2020,21:56:00Z	,WIOO,00000KT,0600,FG
07/08/2020,22:30:00Z	,WIOO,00000KT,0200,FG
07/08/2020,23:00:00Z	,WIOO,00000KT,0700,FG
07/08/2020,23:28:00Z	,WIOO,00000KT,1000,BR
08/08/2020,00:00:00Z	,WIOO,13003KT,3000,BR
08/08/2020,00:30:00Z	,WIOO,14004KT,8000,BKN008
08/08/2020,01:00:00Z	,WIOO,00000KT,9999,BKN010
08/08/2020,01:30:00Z	,WIOO,00000KT,9999,BKN010
08/08/2020,02:00:00Z	,WIOO,00000KT,9999,BKN010
08/08/2020,02:30:00Z	,WIOO,10004KT,9999,BKN010
08/08/2020,03:00:00Z	,WIOO,05005KT,9999,BKN011
08/08/2020,03:30:00Z	,WIOO,14007KT,9999,BKN011
