Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
04/09/2020,06:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,09007KT,8000,-RA
04/09/2020,07:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,00000KT,8000,-RA
04/09/2020,07:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,05005KT,8000,-RA
04/09/2020,08:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,06003KT,8000,FEW010
04/09/2020,08:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,11010KT,8000,-RA
04/09/2020,09:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,11010KT,9999,FEW010CB
04/09/2020,09:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,12004KT,9999,FEW010CB
04/09/2020,10:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,09004KT,9999,FEW010
04/09/2020,10:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13013KT,9999,SCT010
04/09/2020,11:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,17004KT,8000,-RA
04/09/2020,11:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,18003KT,8000,-RA
04/09/2020,12:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,00000KT,9999,FEW010
04/09/2020,12:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13002KT,9999,FEW010
04/09/2020,13:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,19002KT,9999,FEW010
04/09/2020,13:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,16002KT,9999,FEW010
04/09/2020,14:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,18002KT,9999,FEW010
04/09/2020,14:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,19002KT,9999,FEW010
04/09/2020,15:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,21002KT,9999,FEW010
04/09/2020,15:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,21002KT,9999,FEW010
04/09/2020,16:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,24002KT,9999,FEW010
04/09/2020,16:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,25002KT,9999,FEW010
04/09/2020,17:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,26002KT,6000,FEW010
04/09/2020,18:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,21002KT,9999,SCT010
04/09/2020,19:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,26002KT,5000,HZ
04/09/2020,20:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,22003KT,6000,BKN010
04/09/2020,21:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,20002KT,9999,FEW010
04/09/2020,21:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,21003KT,9999,FEW010
04/09/2020,22:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,20002KT,9999,FEW010
04/09/2020,22:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,19002KT,9999,SCT010
04/09/2020,23:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,17002KT,9999,SCT010
04/09/2020,23:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,16003KT,7000,-RA
05/09/2020,00:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,22002KT,7000,-RA
05/09/2020,00:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,18003KT,9999,SCT010
05/09/2020,01:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,19005KT,9999,NSC
05/09/2020,01:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,18006KT,9999,NSC
05/09/2020,02:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,17006KT,9999,FEW010
05/09/2020,02:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,19006KT,9999,FEW010
05/09/2020,03:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,14007KT,9999,SCT010
05/09/2020,03:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,14006KT,9999,SCT010
05/09/2020,04:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,15007KT,9999,BKN010
05/09/2020,04:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,17008KT,9999,BKN010
05/09/2020,05:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,15007KT,9999,BKN010
05/09/2020,05:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,14005KT,9999,BKN010
05/09/2020,06:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,14006KT,9999,BKN010
