BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL	WAKTU
110.5506	0.0943	8	KALIMANTAN	KALIMANTAN BARAT	KAB. SANGGAU	KAPUAS	SNPP	2020-09-12	05:27:50.000000		
110.3039	0.5055	8	KALIMANTAN	KALIMANTAN BARAT	KAB. SANGGAU	KEMBAYAN	NOAA20	2020-09-12	06:17:36.000000		
114.8910	-2.3370	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO SELATAN	JENAMAS	SNPP	2020-09-12	05:26:25.000000		
115.2437	-2.0747	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO TIMUR	DUSUN TIMUR	NOAA20	2020-09-12	06:16:10.000000		
115.2664	-2.0711	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO TIMUR	PATANG KEPULAU TUTUI	NOAA20	2020-09-12	06:16:10.000000		
115.0078	-0.8864	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	LAHEI	NOAA20	2020-09-12	06:16:10.000000		
115.1202	-0.5924	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	LAHEI	NOAA20	2020-09-12	06:16:10.000000		
114.8175	-0.8239	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	LAHEI BARAT	NOAA20	2020-09-12	06:16:10.000000		
114.8120	-0.8248	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	LAHEI BARAT	NOAA20	2020-09-12	06:16:10.000000		
114.6602	-0.9419	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	TEWEH TENGAH	SNPP	2020-09-12	05:27:50.000000		
114.8211	-0.9461	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	TEWEH TENGAH	NOAA20	2020-09-12	06:16:10.000000		
114.6759	-0.9438	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	TEWEH TENGAH	NOAA20	2020-09-12	06:16:10.000000		
114.7735	-0.8882	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	TEWEH TENGAH	NOAA20	2020-09-12	06:16:10.000000		
114.7243	-0.8961	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	TEWEH TENGAH	NOAA20	2020-09-12	06:16:10.000000		
114.7714	-0.8915	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	TEWEH TENGAH	NOAA20	2020-09-12	06:16:10.000000		
114.7221	-0.8990	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. BARITO UTARA	TEWEH TENGAH	NOAA20	2020-09-12	06:16:10.000000		
114.4697	-1.4510	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. KAPUAS	KAPUAS TENGAH	SNPP	2020-09-12	05:26:25.000000		
113.1818	-1.9349	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. KATINGAN	KATINGAN HILIR	NOAA20	2020-09-12	06:16:10.000000		
113.0023	-1.4432	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. KATINGAN	KATINGAN TENGAH	SNPP	2020-09-12	05:26:25.000000		
113.0034	-1.4423	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. KATINGAN	KATINGAN TENGAH	SNPP	2020-09-12	05:26:25.000000		
114.9475	-0.5459	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	BARITO TUHUP RAYA	SNPP	2020-09-12	05:27:50.000000		
114.9475	-0.5474	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	BARITO TUHUP RAYA	NOAA20	2020-09-12	06:16:10.000000		
114.6417	-0.3100	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	LAUNG TUHUP	SNPP	2020-09-12	05:27:50.000000		
114.7870	-0.2030	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	LAUNG TUHUP	SNPP	2020-09-12	05:27:50.000000		
114.7844	-0.2041	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	LAUNG TUHUP	SNPP	2020-09-12	05:27:50.000000		
114.7839	-0.2001	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	LAUNG TUHUP	SNPP	2020-09-12	05:27:50.000000		
114.6430	-0.3076	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	LAUNG TUHUP	NOAA20	2020-09-12	06:16:10.000000		
114.7883	-0.2028	8	KALIMANTAN	KALIMANTAN TENGAH	KAB. MURUNG RAYA	LAUNG TUHUP	NOAA20	2020-09-12	06:16:10.000000		
117.1042	1.4258	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. BERAU	KELAY	SNPP	2020-09-12	05:27:50.000000		
117.1047	2.0363	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. BERAU	SEGAH	SNPP	2020-09-12	05:27:50.000000		
117.0922	2.0397	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. BERAU	SEGAH	NOAA20	2020-09-12	06:17:36.000000		
117.0933	2.0361	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. BERAU	SEGAH	NOAA20	2020-09-12	06:17:36.000000		
115.5847	-0.0144	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI BARAT	LONGIRAM	SNPP	2020-09-12	05:27:50.000000		
115.3175	-0.2291	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI BARAT	NYUATAN	NOAA20	2020-09-12	06:16:10.000000		
115.3891	-0.1703	9	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI BARAT	NYUATAN	NOAA20	2020-09-12	06:16:10.000000		
116.1996	-0.3838	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI BARAT	PENYINGGAHAN	TERRA	2020-09-12	03:17:00		
116.1903	-0.3877	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI BARAT	PENYINGGAHAN	SNPP	2020-09-12	05:27:50.000000		
116.1850	-0.3811	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI BARAT	PENYINGGAHAN	SNPP	2020-09-12	05:27:50.000000		
116.2896	0.2084	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	KEMBANG JANGGUT	NOAA20	2020-09-12	06:16:10.000000		
116.0307	0.4927	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	SNPP	2020-09-12	05:27:50.000000		
116.0265	0.4920	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	SNPP	2020-09-12	05:27:50.000000		
116.0302	0.4963	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	SNPP	2020-09-12	05:27:50.000000		
115.7771	0.6702	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	SNPP	2020-09-12	05:27:50.000000		
116.0072	0.4187	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	NOAA20	2020-09-12	06:17:36.000000		
116.1358	0.4552	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	NOAA20	2020-09-12	06:17:36.000000		
116.0326	0.4897	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	NOAA20	2020-09-12	06:17:36.000000		
116.0152	0.4870	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	NOAA20	2020-09-12	06:17:36.000000		
116.0321	0.4906	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	NOAA20	2020-09-12	06:17:36.000000		
116.0285	0.4900	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	NOAA20	2020-09-12	06:17:36.000000		
116.0253	0.5623	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. KUTAI KARTANEGARA	TABANG	NOAA20	2020-09-12	06:17:36.000000		
115.4114	0.3648	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LAHAM	AQUA	2020-09-12	06:11:00		
115.4139	0.3603	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LAHAM	NOAA20	2020-09-12	06:17:36.000000		
115.4165	0.3660	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LAHAM	NOAA20	2020-09-12	06:17:36.000000		
115.4270	0.3743	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	SNPP	2020-09-12	05:27:50.000000		
115.2684	0.4538	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	SNPP	2020-09-12	05:27:50.000000		
115.2546	0.4517	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	SNPP	2020-09-12	05:27:50.000000		
115.2535	0.4593	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	SNPP	2020-09-12	05:27:50.000000		
115.2212	0.4543	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	SNPP	2020-09-12	05:27:50.000000		
115.4300	0.3628	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4635	0.3787	9	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4627	0.3840	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4406	0.4020	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4182	0.3985	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4587	0.4102	9	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4174	0.4037	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4394	0.4018	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4202	0.3990	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4170	0.3985	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4576	0.4099	9	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.2217	0.5401	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.2124	0.6781	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGBAGUN	NOAA20	2020-09-12	06:17:36.000000		
115.4878	0.1926	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	AQUA	2020-09-12	06:11:00		
115.4081	0.1747	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4076	0.1784	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4161	0.1836	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4116	0.1829	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4156	0.1874	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4195	0.1918	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4150	0.1911	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4234	0.1963	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4364	0.2021	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4223	0.2038	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4513	0.3273	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.4508	0.3311	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	SNPP	2020-09-12	05:27:50.000000		
115.3960	0.1692	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4079	0.1765	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4165	0.1832	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4134	0.1827	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4071	0.1817	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4215	0.1947	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4065	0.1769	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4121	0.1831	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4089	0.1826	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4152	0.1835	7	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4233	0.1955	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4201	0.1950	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4397	0.2194	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4413	0.3269	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4673	0.3739	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
115.4641	0.3734	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGHUBUNG	NOAA20	2020-09-12	06:17:36.000000		
114.6915	0.8805	8	KALIMANTAN	KALIMANTAN TIMUR	KAB. MAHAKAM ULU	LONGPAHANGAI	SNPP	2020-09-12	05:27:50.000000		
117.3274	2.8798	8	KALIMANTAN	KALIMANTAN UTARA	KAB. BULUNGAN	TANJUNGPALAS	SNPP	2020-09-12	05:27:50.000000		
115.7736	3.9795	8	KALIMANTAN	KALIMANTAN UTARA	KAB. NUNUKAN	KRAYAN	NOAA20	2020-09-12	06:17:36.000000		
116.9477	3.9626	8	KALIMANTAN	KALIMANTAN UTARA	KAB. NUNUKAN	SEBUKU	NOAA20	2020-09-12	06:17:36.000000		
125.9812	-7.7273	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	TERRA	2020-09-12	01:39:00		
126.2251	-7.7596	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2020-09-12	04:33:46.000000		
126.2289	-7.7639	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2020-09-12	04:33:46.000000		
126.1820	-7.7509	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2020-09-12	04:33:46.000000		
126.1627	-7.7290	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2020-09-12	04:33:46.000000		
126.1610	-7.7244	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2020-09-12	04:33:46.000000		
125.9757	-7.7296	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	NOAA20	2020-09-12	04:33:46.000000		
127.1935	-8.0838	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.2308	-7.7657	9	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.2275	-7.7663	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.2301	-7.7617	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.2269	-7.7622	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.2265	-7.7581	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.1823	-7.7530	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.1818	-7.7489	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.1770	-7.7455	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.1631	-7.7270	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.1592	-7.7276	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
126.1591	-7.7235	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU TERSELATAN	SNPP	2020-09-12	05:24:59.000000		
129.6081	-7.9080	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	NOAA20	2020-09-12	04:33:46.000000		
129.6632	-7.9433	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
129.6207	-7.9299	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
129.6195	-7.9248	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
129.6053	-7.9064	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
129.6099	-7.9188	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
129.6056	-7.9091	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
129.6193	-7.8542	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
129.6167	-7.8547	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BABAR	SNPP	2020-09-12	05:24:59.000000		
128.9658	-8.2112	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BESAR	NOAA20	2020-09-12	04:33:46.000000		
128.9623	-8.2117	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BESAR	NOAA20	2020-09-12	04:33:46.000000		
128.9685	-8.2068	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	PULAU-PULAU BESAR	NOAA20	2020-09-12	04:33:46.000000		
127.9322	-8.2043	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.9316	-8.2000	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.9310	-8.1957	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.8562	-8.1970	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.8521	-8.1976	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.8529	-8.1952	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.9083	-8.1742	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.9036	-8.1705	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	NOAA20	2020-09-12	04:33:46.000000		
127.9318	-8.1992	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	SNPP	2020-09-12	05:24:59.000000		
127.8261	-8.1516	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU BARAT DAYA	SERWARU	SNPP	2020-09-12	05:24:59.000000		
131.1211	-7.9594	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	TANIMBAR SELATAN	TERRA	2020-09-12	01:39:00		
130.9472	-8.1918	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	TANIMBAR SELATAN	TERRA	2020-09-12	01:39:00		
130.9460	-8.2125	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	TANIMBAR SELATAN	NOAA20	2020-09-12	04:33:46.000000		
131.2052	-7.9804	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	TANIMBAR SELATAN	NOAA20	2020-09-12	04:33:46.000000		
131.1248	-7.9595	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	TANIMBAR SELATAN	NOAA20	2020-09-12	04:33:46.000000		
131.1335	-7.9408	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	TANIMBAR SELATAN	SNPP	2020-09-12	05:24:59.000000		
131.0093	-7.7164	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	WER MAKTIAN	NOAA20	2020-09-12	04:33:46.000000		
130.9772	-7.7211	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	WER MAKTIAN	NOAA20	2020-09-12	04:33:46.000000		
130.9730	-7.6927	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	WER MAKTIAN	NOAA20	2020-09-12	04:33:46.000000		
130.9699	-7.5596	7	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	WER MAKTIAN	NOAA20	2020-09-12	04:33:46.000000		
131.0524	-7.4466	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	WER MAKTIAN	NOAA20	2020-09-12	04:33:46.000000		
131.0100	-7.7139	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	WER MAKTIAN	SNPP	2020-09-12	05:24:59.000000		
130.9871	-7.6949	8	KEPULAUAN MALUKU	MALUKU	KAB. MALUKU TENGGARA BARAT	WER MAKTIAN	SNPP	2020-09-12	05:24:59.000000		
127.4378	-1.4580	8	KEPULAUAN MALUKU	MALUKU UTARA	KAB. HALMAHERA SELATAN	OBI	SNPP	2020-09-12	05:26:25.000000		
127.4329	-1.4588	8	KEPULAUAN MALUKU	MALUKU UTARA	KAB. HALMAHERA SELATAN	OBI	SNPP	2020-09-12	05:26:25.000000		
114.6463	-8.1381	8	KEPULAUAN NUSA TENGGARA	BALI	KAB. BULELENG	GEROKGAK	NOAA20	2020-09-12	06:14:46.000000		
114.6464	-8.1409	8	KEPULAUAN NUSA TENGGARA	BALI	KAB. BULELENG	GEROKGAK	NOAA20	2020-09-12	06:14:46.000000		
118.5569	-8.5883	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	BOLO	SNPP	2020-09-12	05:24:59.000000		
118.5288	-8.5416	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	BOLO	SNPP	2020-09-12	05:24:59.000000		
118.6145	-8.4826	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	BOLO	SNPP	2020-09-12	05:24:59.000000		
118.7595	-8.6807	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	LANGGUDU	SNPP	2020-09-12	05:24:59.000000		
118.7597	-8.6804	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	LANGGUDU	SNPP	2020-09-12	05:24:59.000000		
119.0072	-8.4366	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	KAB. BIMA	WERA	SNPP	2020-09-12	05:24:59.000000		
