BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL	WAKTU
106.5056	-2.8935	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	TOBOALI 	NOAA20	2020-08-04	06:48:35.000000		
106.6722	-2.5706	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA TENGAH 	KOBA 	SNPP	2020-08-04	05:58:50.000000		
106.4585	-2.5290	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA TENGAH 	KOBA 	SNPP	2020-08-04	05:58:50.000000		
106.5017	-2.6158	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA TENGAH 	KOBA 	NOAA20	2020-08-04	06:48:35.000000		
106.2145	-2.3967	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA TENGAH 	PANGKALAN BARU 	SNPP	2020-08-04	05:58:50.000000		
106.2146	-2.3981	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA TENGAH 	PANGKALAN BARU 	SNPP	2020-08-04	05:58:50.000000		
106.2185	-2.3897	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA TENGAH 	PANGKALAN BARU 	NOAA20	2020-08-04	06:48:35.000000		
105.8410	-2.3662	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA TENGAH 	SUNGAI SELAM 	NOAA20	2020-08-04	06:48:35.000000		
107.8281	-2.7017	9	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BELITUNG 	SIJUK 	NOAA20	2020-08-04	06:48:35.000000		
107.8299	-2.7042	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BELITUNG 	SIJUK 	NOAA20	2020-08-04	06:48:35.000000		
107.8268	-2.7047	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BELITUNG 	SIJUK 	NOAA20	2020-08-04	06:48:35.000000		
108.0438	-2.8459	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BELITUNG TIMUR 	GANTUNG 	SNPP	2020-08-04	05:57:25.000000		
108.0446	-2.8480	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BELITUNG TIMUR 	GANTUNG 	NOAA20	2020-08-04	06:48:35.000000		
105.6144	-5.0110	8	SUMATERA	 LAMPUNG 	 KAB. LAMPUNG TIMUR 	SUKADANA 	SNPP	2020-08-04	05:57:25.000000		
105.6096	-5.0117	8	SUMATERA	 LAMPUNG 	 KAB. LAMPUNG TIMUR 	SUKADANA 	SNPP	2020-08-04	05:57:25.000000		
105.7117	-4.3925	8	SUMATERA	 LAMPUNG 	 KAB. TULANGBAWANG 	GEDUNG MENENG 	TERRA	2020-08-04	03:11:00.000000		
105.7194	-4.4276	8	SUMATERA	 LAMPUNG 	 KAB. TULANGBAWANG 	GEDUNG MENENG 	NOAA20	2020-08-04	06:47:11.000000		
105.7146	-4.4240	8	SUMATERA	 LAMPUNG 	 KAB. TULANGBAWANG 	GEDUNG MENENG 	NOAA20	2020-08-04	06:47:11.000000		
104.5042	-4.7841	8	SUMATERA	 LAMPUNG 	 KAB. WAY KANAN 	BANJIT 	NOAA20	2020-08-04	06:47:11.000000		
103.1720	-3.6092	8	SUMATERA	 SUMATERA SELATAN 	 KAB. EMPAT LAWANG 	TEBING TINGGI 	NOAA20	2020-08-04	06:48:35.000000		
105.3603	-2.6795	8	SUMATERA	 SUMATERA SELATAN 	 KAB. OGAN KOMERING ILIR 	PAMPANGAN 	AQUA	2020-08-04	06:05:00.000000		
105.3418	-2.6822	7	SUMATERA	 SUMATERA SELATAN 	 KAB. OGAN KOMERING ILIR 	PAMPANGAN 	AQUA	2020-08-04	06:05:00.000000		
105.6538	-3.9559	8	SUMATERA	 SUMATERA SELATAN 	 KAB. OGAN KOMERING ILIR 	PEMATANG PANGGANG 	SNPP	2020-08-04	05:57:25.000000		
104.8140	-3.1930	8	SUMATERA	 SUMATERA SELATAN 	 KAB. OGAN KOMERING ILIR 	SIRAH PULAU PADANG 	SNPP	2020-08-04	05:57:25.000000		
104.8128	-3.1960	8	SUMATERA	 SUMATERA SELATAN 	 KAB. OGAN KOMERING ILIR 	SIRAH PULAU PADANG 	NOAA20	2020-08-04	06:48:35.000000		
104.1833	-4.3753	8	SUMATERA	 SUMATERA SELATAN 	 KAB. OGAN KOMERING ULU 	SOSOH BUAY RAYAP 	SNPP	2020-08-04	05:57:25.000000		
104.1166	-4.3694	8	SUMATERA	 SUMATERA SELATAN 	 KAB. OGAN KOMERING ULU 	SOSOH BUAY RAYAP 	SNPP	2020-08-04	05:57:25.000000		
